,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
3--2--3--1,3172.0,127.0,131.0,122.0,137.0,141.0,117.0,154.0,125.0,137.0
3--2--3--2,12878.0,556.0,558.0,564.0,592.0,582.0,587.0,560.0,593.0,591.0
3--2--3--3,3067.0,122.0,159.0,122.0,145.0,114.0,117.0,121.0,125.0,134.0
3--3--0--0,58869.0,3562.0,3528.0,3516.0,3498.0,3584.0,3547.0,3491.0,3553.0,3528.0
3--3--0--1,17.0,2.0,4.0,4.0,0.0,27.0,1.0,2.0,2.0,1.0
3--3--0--2,5.0,9.0,2.0,4.0,7.0,49.0,7.0,1.0,0.0,1.0
3--3--0--3,28.0,1.0,1.0,2.0,13.0,10.0,4.0,3.0,9.0,2.0
3--3--1--0,4578.0,181.0,177.0,194.0,184.0,164.0,167.0,201.0,173.0,193.0
3--3--1--1,520.0,23.0,30.0,26.0,22.0,27.0,23.0,26.0,24.0,21.0
3--3--1--2,2090.0,89.0,87.0,70.0,108.0,83.0,94.0,78.0,76.0,78.0
3--3--1--3,697.0,27.0,29.0,29.0,35.0,26.0,26.0,40.0,18.0,27.0
3--3--2--0,17483.0,795.0,850.0,789.0,821.0,784.0,795.0,806.0,850.0,736.0
3--3--2--1,1876.0,73.0,84.0,91.0,93.0,75.0,75.0,71.0,110.0,82.0
3--3--2--2,14319.0,616.0,644.0,617.0,659.0,606.0,624.0,627.0,620.0,633.0
3--3--2--3,2767.0,97.0,110.0,111.0,107.0,129.0,93.0,121.0,126.0,100.0
3--3--3--0,1517.0,65.0,59.0,53.0,65.0,50.0,55.0,54.0,48.0,54.0
3--3--3--1,540.0,29.0,29.0,24.0,81.0,25.0,25.0,27.0,34.0,28.0
3--3--3--2,2790.0,115.0,132.0,97.0,121.0,114.0,102.0,112.0,132.0,131.0
3--3--3--3,584.0,28.0,29.0,23.0,27.0,27.0,29.0,33.0,28.0,31.0
